met2013,year,ai_exposure,hpi_annual,pop,inmig_rate,inmig_rate_ba,inmig_rate_no_ba,skilled_inmig_share,net_mig_ba_rate,net_mig_no_ba_rate,inmig_share_ba,incumbent_share_ba,inmig_rate_young,inmig_rate_old,share_ba,log_pop,mean_age,share_female_lf,unemp_rate,mean_wage
46060,2018,-0.1778514156255734,205.7125,364219.0,0.04131031055491339,0.01584211696808788,0.02546819358682551,0.3834906287385352,-0.004057998072588195,0.0044368909914090145,0.3834906287385352,0.29624856446517916,0.02459234691215999,0.009491542176547626,0.2998525612337632,12.805510614052718,39.449221484875856,0.4688142104664315,0.04650594668397909,46776.28453223008
46060,2019,-0.1778514156255734,219.3475,369897.0,0.03224951810909524,0.012192583340767836,0.0200569347683274,0.3780702489730908,-0.005742139027891548,0.005701587198598528,0.3780702489730908,0.31297210923881463,0.01706961667707497,0.009026837200626121,0.3150714928750436,12.820979867487576,39.32271956787971,0.47012093590993825,0.04585680073768915,47435.69047115249
46060,2020,-0.1778514156255734,235.335,390705.0,0.04626252543479095,0.022784453743873254,0.0234780716909177,0.49250345781466115,0.0017916330735465377,0.0005067762122317349,0.49250345781466115,0.3823444167136301,0.02971295478685965,0.008244071614133425,0.3874406521544388,12.875708078504147,39.18382923177333,0.45865492363672994,0.07169522682346424,49581.73604838393
46060,2021,-0.1778514156255734,279.77,373090.0,0.036513977860569834,0.017263930954997453,0.01925004690557238,0.47280334728033474,0.003095767777211933,0.0015760272320351658,0.47280334728033474,0.337947572377993,0.021844595137902382,0.007520973491650808,0.34287169315714705,12.82957495638423,39.16867243828567,0.4653891228476864,0.045750750170639676,53881.83832226523
46060,2022,-0.1778514156255734,337.3675,380155.0,0.048401309991976955,0.026739093264589443,0.021662216727387513,0.5524456521739131,0.026739093264589443,0.021662216727387513,0.5524456521739131,0.3606446351812691,0.02673646275861162,0.009867027922820954,0.3699280556615065,12.848334343272967,39.452344438452734,0.4556796810955909,0.04030668831273206,57873.416651192
46060,2023,-0.1778514156255734,352.94,378976.0,0.03840876467111374,0.019083002617580006,0.019325762053533733,0.49683979115141524,0.019083002617580006,0.019325762053533733,0.49683979115141524,0.3613714944295044,0.018972177657688084,0.010786962762813476,0.3665746643586929,12.845228157521221,39.209002680908554,0.46781499341574806,0.036594743183042205,60324.451672590934
46060,2024,-0.1778514156255734,367.8125,385940.0,0.030051303311395553,0.01280250816189045,0.017248795149505104,0.42602172788411796,0.01280250816189045,0.017248795149505104,0.42602172788411796,0.3715479427902827,0.016502565165569777,0.005550085505518993,0.3731849510286573,12.863437195950347,39.0949836762191,0.46027596899224804,0.03604651162790698,63998.65357368265
46220,2014,-0.304258765825608,171.715,82738.0,0.025393410524789092,0.01146994126036404,0.013923469264425052,0.45168967158495954,-0.004810365249341295,0.0022480601416519615,0.45168967158495954,0.2973200887929858,0.009983320844110324,0.005741013802605816,0.30124005898136286,11.323434267617863,39.34404989243153,0.47939048104816856,0.05591507539290382,41188.382945009456
46220,2015,-0.304258765825608,174.8425,85587.0,0.025552946124995618,0.006578101814527907,0.01897484431046771,0.2574302697759488,-0.013273043803381354,0.007209038755885824,0.2574302697759488,0.30808153477218225,0.011485389136200591,0.011730753502284225,0.3067872457265706,11.357288681437666,39.12869945201958,0.481514545174696,0.04314298907187933,45483.08378395177
46220,2016,-0.304258765825608,181.2125,86715.0,0.05749870264660093,0.021092083261258145,0.03640661938534279,0.36682711592458883,0.014484229948682465,0.022026177708585597,0.36682711592458883,0.3201434007512633,0.03142478233292971,0.0065847892521478405,0.32282765380845296,11.370382158184686,38.92048665167503,0.4654427492810902,0.058801864207499326,43809.855089713456
46220,2017,-0.304258765825608,185.1925,86425.0,0.029042522418281747,0.01921897599074342,0.009823546427538328,0.6617529880478088,-0.0009950824414231992,0.0028926815157651145,0.6617529880478088,0.3380086992790324,0.012588949956609778,0.0065953138559444605,0.34741105004339023,11.367032264789826,38.98772345964709,0.4659566812981219,0.039490537526084765,44754.33131935165
46220,2018,-0.304258765825608,192.645,88127.0,0.019267647826432307,0.008884904739750588,0.01038274308668172,0.46113074204946997,-0.022558353285599193,-0.0012028095816265163,0.46113074204946997,0.3001885941061449,0.006785661602006196,0.003211274637738718,0.3032895707331465,11.386534234892503,39.02233140808152,0.45632926537449153,0.043142885294821444,45455.819170931274
46220,2019,-0.304258765825608,199.2375,88870.0,0.019972994261280522,0.009238213120288061,0.010734781140992461,0.46253521126760566,-0.00571621469562282,-0.004050860807921683,0.46253521126760566,0.30810035019231874,0.00870935073703162,0.00942950376955103,0.31118487678631707,11.394929906732521,39.055485540677395,0.47144679247470794,0.02919094414007015,44052.49920013961
46220,2020,-0.304258765825608,211.1475,96560.0,0.017729908864954434,0.008450704225352112,0.00927920463960232,0.4766355140186916,-0.013908450704225353,0.00024855012427506213,0.4766355140186916,0.32516236504723345,0.0072908036454018225,0.003003314001657001,0.3278479701739851,11.477919855771413,38.50375932062966,0.5033393122924856,0.05943339821140073,46231.02508249964
46220,2021,-0.304258765825608,231.51,93855.0,0.02773427094986948,0.002578445474402003,0.025155825475467478,0.09296965040338072,-0.009653188428959566,0.010910446966064673,0.09296965040338072,0.30916582650243285,0.010548186031644558,0.009386820094827128,0.303169783176176,11.449506317100573,39.112034521336106,0.5000760841998478,0.048693887902612226,51648.65444602254
46220,2022,-0.304258765825608,260.3025,86335.0,0.02857473793942202,0.0170730294781954,0.011501708461226617,0.5974868261045805,-0.011490125673249552,-0.0020733190478948284,0.5974868261045805,0.35725187198931657,0.018451381247466266,0.008339607343487578,0.36411652284704926,11.365990356846531,39.03926565124225,0.4646129064733716,0.02466525722339676,59279.68466177432
46220,2023,-0.304258765825608,273.765,86920.0,0.030982512655315233,0.010561435803037275,0.020421076852277956,0.3408837727441515,0.0007363092498849517,0.012459733087896916,0.3408837727441515,0.36254407731487526,0.02412563276576162,0.0047169811320754715,0.3618729866543948,11.372743434370365,39.303221352968244,0.4798505060119539,0.018014865413418065,57823.42226362892
46220,2024,-0.304258765825608,289.75,86490.0,0.016487455197132617,0.0064284888426407675,0.010058966354491848,0.3899018232819074,-0.007966238871545843,0.010058966354491848,0.3899018232819074,0.37663406376375436,0.005688518903919529,0.0040004624812117005,0.3768528153543762,11.367784079300558,39.30609318996416,0.4906249570109914,0.03670229595696972,61216.41945179793
46340,2014,-0.3005486293882711,176.4425,82674.0,0.028352323584198175,0.011200619299900814,0.01715170428429736,0.39505119453924914,0.00042334954157292496,-0.005866415076081961,0.39505119453924914,0.2423005103946222,0.01788954205675303,0.008660522050463266,0.2466313472191983,11.322660442221958,39.91491883784503,0.46132664300575205,0.07252784236935504,40615.717475728154
46340,2015,-0.3005486293882711,181.8325,86195.0,0.021230929868321827,0.004455014792041302,0.016775915076280526,0.2098360655737705,-0.0009977376878009165,-0.005800800510470445,0.2098360655737705,0.2508149113969063,0.008016706305470155,0.005626776495156332,0.24994489239515053,11.364367450329079,39.728429723301815,0.4782582546460576,0.028312383472664942,47252.27788838425
